conversation_id,technique,iteration,participant,suggestion,Answer,reasoning
33,CoT,2,A,Moderate,Moderate,多数の候補（御殿、あじこい庵、上野の2店、大宮、学内、トンテジ、日本酒系）を提示するが、「〜がいいと思う」「〜でも良いのでは」など断定せず、他者の嗜好に合わせる前置きが多い。主導はするが強くは押さない。
33,CoT,2,B,Weak,Moderate,時間希望は出すが、店はリンクを1件貼るのみ。ジャンボに対して価格面の懸念を述べつつも『行けなくはない』『いいと思う！』と受容的で、強い主張は少ない。
33,CoT,2,C,Moderate,Moderate,トンテジのリンク提示や『上野通る！』など自分の動線を示し賛同。強い押しはないが、具体的候補を出している。
33,CoT,2,D,Strong,Moderate,複数店（ブイヨン、ジャンボ、YODARE）を積極提案し、可否確認や方針転換の呼びかけ（『今回はやめとく？』『じゃあ日本酒のとこにする?』）で議論を牽引。
33,CoT,3,A,Moderate,Moderate,複数の候補（トンテジ、日本酒YODARE等）を提示し、価格や手間を根拠に提案するが、特定の店に強く固執はせずファシリ役に徹したため。
33,CoT,3,B,Moderate,Moderate,リンクを2件提示し、時間希望・予算感（ジャンボは高い）・日本酒嗜好を表明。ただし強く押し通す発言は少ない。
33,CoT,3,C,Weak,Moderate,トンテジのリンク提示以外は「いいと思う」「何時でも大丈夫」等の追随が中心で、主導的な提案は少ない。
33,CoT,3,D,Strong,Moderate,具体候補を複数（ブイヨン、ジャンボ、YODARE）提示し、最終的に「日本酒のとこにする?」と決定打を出して合意形成を進めた。
33,CoT,4,A,Moderate,Moderate,多数の候補（御殿/あじこい庵/HRC/HUB/風来坊/トンテジ等）を提示しつつ、断定は避け価格や定休日など条件に合わせて柔軟に提案。強く押し切る姿勢はない。
33,CoT,4,B,Moderate,Moderate,店リンクを2件（ねぎま三ぞう、縁）提示。価格・距離への懸念を述べるが、特定案を強く推す態度は弱め。
33,CoT,4,C,Moderate,Moderate,トンテジのリンク提示はあるが、その後は周囲に合わせる発言が中心で主張は控えめ。1回の具体提案のため中程度。
33,CoT,4,D,Strong,Moderate,具体案を複数提示（ブイヨン、ジャンボ、YODARE）し、定休日・価格などの検証も行い、最終的に『ここにしましょ』と決定を主導。
33,CoT,5,A,Strong,Moderate,複数候補（御殿、あじこい庵、ハードロックカフェ、HUB、風来坊、アブルボア）を一括提示し、さらに「トンテジが良いのでは」と具体的提案も。語調は控えめだが提案回数が多い。
33,CoT,5,B,Moderate,Moderate,ねぎま三ぞうのリンク提示、時間条件（18:00以降）や予算感（ジャンボ高い）を述べるが、特定候補の強い押しはない。
33,CoT,5,C,Moderate,Moderate,トンテジのリンク提示はあるが、それ以外は「何時でも大丈夫」「みんなが良ければ」など同調的。強い主張は少ない。
33,CoT,5,D,Strong,Moderate,フランス大衆食堂、焼肉ジャンボ、日本酒キッチンYODAREを順に具体提案し、流れのハンドリングも実施。「ここにしましょ」と確定提案も行う。
33,ZS,1,A,Moderate,Moderate,複数の候補（御殿・あじこい庵・ハードロックカフェ・HUB・風来坊・アブルボア・トンテジ等）を出し、トンテジや日本酒店への言及もしたが、強く主張せず周囲の希望に合わせる姿勢が強い。
33,ZS,1,B,Moderate,Moderate,ねぎま三ぞう・縁のリンクを提示し、時間（18時以降）や予算感を示したが、特定の店に固執せず流れに合わせた。
33,ZS,1,C,Moderate,Moderate,トンテジのリンクを1回提示したが、それ以外は『何時でも』『他の人たちが大丈夫なら』と柔軟で強い主張はしなかった。
33,ZS,1,D,Strong,Moderate,ブイヨン・ジャンボ・YODAREなど具体候補を複数提示し、定休確認や方針転換を主導、『じゃあ日本酒のとこにする?』と決定を促すなど牽引した。
33,ZS,2,A,Moderate,Moderate,複数の候補（御殿、あじこい庵、ハードロックカフェ、HUB、風来坊、アブルボア、トンテジ等）を提示し、トンテジを価格面で具体提案。ただし特定の店を強く主張せず、他者の嗜好に合わせる姿勢。
33,ZS,2,B,Weak,Moderate,リンクを1件共有（ねぎま三ぞう）したが、強い推しはなく、価格や距離の懸念を述べるに留まる。
33,ZS,2,C,Weak,Moderate,トンテジのリンクを共有した以外に強い主張はなく、基本的に他者提案への賛同が中心。
33,ZS,2,D,Strong,Moderate,ブイヨン、ジャンボ、YODAREを積極的に提示し、定休日・予算・立地を踏まえながら方向性をまとめ、『日本酒のとこにする?』『ここにしましょ!』と最終決定を主導。
33,ZS,3,A,Moderate,Moderate,複数候補（御殿、あじこい庵、ハードロックカフェ、HUB、風来坊、アブルボア、トンテジ等）を提示し、「いいのでは」「〜もいいですね」と提案はするが、特定の店を強く推し続けてはいない。
33,ZS,3,B,Weak,Moderate,リンク（ねぎま三ぞう、縁）を共有する程度で、強い主張はせず、価格や距離の懸念を述べるのみ。
33,ZS,3,C,Weak,Moderate,トンテジのリンクを一度共有した以外は「いいと思う」「何時でも大丈夫」など賛同中心で強い提案はない。
33,ZS,3,D,Strong,Moderate,ブイヨン、ジャンボ、YODAREなど具体的な店を複数回提示し、閉店情報の確認や場所配慮を行いながら「じゃあ日本酒のとこにする?」「ここにしましょ!」と最終決定を主導。
33,ZS,4,A,Strong,Moderate,複数の候補店リンクを連投し（御殿、あじこい庵、HRC、HUB、風来坊、アブルボア等）、さらにトンテジや日本酒店の選択肢も具体的に提案。頻度が高いが押し付けは弱め。
33,ZS,4,B,Moderate,Moderate,候補リンクを2件提示（ねぎま三ぞう、縁）。ジャンボの価格への懸念、日本酒好きを表明するなど意見を出すが強い主張ではない。
33,ZS,4,C,Weak,Moderate,基本的に「いいと思います」「何時でも大丈夫」など追随が中心。トンテジのリンク共有はあるが強い推しはない。
33,ZS,4,D,Strong,Moderate,具体店を複数提示（ブイヨン、ジャンボ、YODARE）。状況確認と方向づけ（大学周辺で良いか、日本酒の店にするか）を行い、最終候補を主導。
33,ZS,5,A,Moderate,Moderate,複数候補（御殿・あじこい庵・ハードロックカフェ・HUB・風来坊・アブルボア等）を提示し、ブイヨンやトンテジ、日本酒店への言及もあるが強くは推さず柔軟。
33,ZS,5,B,Moderate,Moderate,時間希望を明確化し、ねぎま三ぞうのリンク提示、日本酒が好きと述べるなどの嗜好表明はあるが、特定店を強く主張しない。
33,ZS,5,C,Moderate,Moderate,トンテジのリンクを提示しつつも強い主張はせず、基本は周囲に合わせる姿勢。
33,ZS,5,D,Strong,Moderate,ブイヨン、焼肉ジャンボ、日本酒キッチンYODAREなど複数を具体的に提示し、価格・定休の情報整理をしつつ最終的な方向性（日本酒の店にする）を主導。
23,ND,1,A,Moderate,Moderate,Proposed one restaurant early (モロッコ料理の台所 エンリケマルエコス) and later expressed a mild personal leaning toward ポップ (“どっちかというとポップ気になる”). Overall phrasing was soft and infrequent.
23,ND,1,B,Moderate,Moderate,"Suggested マプール but quickly withdrew due to price, then stated a preference for “ポップとあさとら推しです.” Expressed preferences clearly but did not strongly insist."
23,ND,1,C,Strong,Moderate,"Set key constraints (Sunday open, ~¥5000 budget), proposed two concrete options (ポップ/浅草ASA虎), confirmed reservation availability, and initiated the final choice (“ポップにするか”). Frequently steered decisions, including time selection."
23,ND,2,A,Moderate,Moderate,最初に「モロッコ料理の台所 エンリケマルエコス」を提示し、その後「どっちかというとポップ気になる」と穏やかに嗜好を表明。ただし強く押し通す発言は少ない。
23,ND,2,B,Moderate,Moderate,「根津のマプール気になってた」と提案するが、価格で自己撤回。その後「ポップとあさとら推しです」と好みを明確に支持。ただし強い主張で一本化はせず。
23,ND,2,C,Strong,Moderate,日曜営業・予算5000円など条件設定を主導し、「ポップ」「浅草ASA虎」を具体的に提示。最終的に「ポップにするか」「します」と決定を牽引。
23,ND,3,A,Moderate,Moderate,自分から「モロッコ料理の台所 エンリケマルエコス」を提案し、その後「どっちかというとポップ気になる」と軽い好みを示したが、強く主張はしていない。
23,ND,3,B,Moderate,Moderate,「根津のマプール気になってた」と提案したが、予算を理由にすぐ撤回。以降は「ポップとあさとら推しです」と好みを表明するも、強い固執は見せない。
23,ND,3,C,Moderate,Moderate,候補（ポップ／浅草ASA虎）を複数提示し、予算や営業条件を設定。「どっちも行きたくて」と特定の店への強い固執はなく、最終的に「ポップにするか」と収束を促した。
23,ND,4,A,Moderate,Moderate,自身で「モロッコ料理の台所 エンリケマルエコス」を提示し、のちに「どっちかというとポップ気になる」と穏やかな表現で好みを述べるが、強くは押さない。
23,ND,4,B,Strong,Moderate,「根津のマプール気になってた」と提案しつつ価格で撤回、その後「ポップとあさとら推しです」と強く好みを示し、終始テンション高く意思表明が多い。
23,ND,4,C,Moderate,Moderate,「日曜営業のとこさがそう」「予算5000円くらいで」と条件を提示し、「ポップ」「浅草 ASA虎」を候補として出すが、どちらも可とし強いこだわりは見せない。
23,ND,5,A,Moderate,Moderate,最初に「モロッコ料理の台所 エンリケマルエコス」を提案し、その後も「どっちかというとポップ気になる」と軽い嗜好を述べたが、強く主張はせず提案頻度も多くない。
23,ND,5,B,Strong,Moderate,「根津のマプール」を挙げた後に予算で撤回しつつも、「ポップとあさとら推し」「したい」「決定」など強い語感で好みを複数回表明している。
23,ND,5,C,Moderate,Moderate,予算提示や「ポップ」「浅草 ASA虎」の具体提案、予約可否確認など主導はするが、断定的に押し切るのではなく選択肢提示型で柔軟。
23,CoT,1,A,Moderate,Moderate,冒頭で「エンリケマルエコス」を提示し、その後「どっちかというとポップ気になる」と軽い志向を表明。ただ強い主張や繰り返しの推しはなく、全体的に控えめ。
23,CoT,1,B,Moderate,Moderate,「マ プール」を提案するも価格で自ら撤回。その後「ポップとあさとら推し」と嗜好を明確化し「したい」「決定」など前向き発言は多いが、他者提案を尊重して強くは押し切らない。
23,CoT,1,C,Strong,Moderate,日曜営業・予算の制約を整理し、具体的に「ポップ」「浅草 ASA虎」を提示。予約可否も確認し、最終的に「ポップにするか→します」と決定を主導。
23,CoT,2,A,Moderate,Moderate,最初に「モロッコ料理の台所 エンリケマルエコス」を一度提示し、その後は「どっちかというとポップ気になる」と軽く傾きを示すのみで強く主張しない。
23,CoT,2,B,Strong,Moderate,「根津のマプール気になってた」と提案後に価格で撤回しつつ、その後は「ポップとあさとら推し」「したい」「決定」など強い賛意表明で方向付けに影響。
23,CoT,2,C,Moderate,Moderate,日曜営業・予算5000円という条件を提示しつつ、「ポップ」と「浅草 ASA虎」を提案。どちらも行きたい・予約可と中立姿勢だが「ポップにするか」と収束提案もし、押し付けは弱い。
23,CoT,3,A,Moderate,Moderate,自分案（エンリケマルエコス）を一度提示し、その後は「ポップ気になる」と軽く嗜好を述べる程度で強い主張はしない。
23,CoT,3,B,Moderate,Moderate,根津のマ プールを提案するが価格で撤回。以降は他者案（ポップ／ASA虎）を好意的に推すが強硬にはならない。
23,CoT,3,C,Strong,Moderate,条件整理（日曜営業・予算設定）しつつ候補（ポップ・ASA虎）を複数提示。最終的に『ポップにするか→します』と流れを作り、時間調整まで主導。
23,CoT,4,A,Moderate,Moderate,自分発案の店（エンリケ）を一度出しつつ、最終局面では「どっちかというとポップ気になる」と穏やかに志向を表明。強い主張や複数回の押しはない。
23,CoT,4,B,Strong,Moderate,根津のマプールを提案→高価で自己撤回後、ポップ/ASA虎を強く推し、「これめちゃくちゃめちゃいい」「したい」「決定」など熱量高めの表現で繰り返し志向を示す。
23,CoT,4,C,Strong,Moderate,日曜営業・予算など条件設定を行い、具体店（ポップ、ASA虎）を提示し、予約可否まで確認。「ポップにするか」「します」で決定を主導。
23,CoT,5,A,Moderate,Moderate,自分案（エンリケ）を一度提示し、その後「どっちかというとポップ気になる」と軽く志向を示すが、強い主張や複数回の推しはない。
23,CoT,5,B,Moderate,Moderate,自分案（マプール）を出すも値段で撤回。その後C提案の2店を「推し」と好意表明し、ポップを希望。ただし強く押し切るほどではない。
23,CoT,5,C,Strong,Moderate,"日曜営業・予算5,000円の条件を提示し、具体店（ポップ、浅草ASA虎）を複数提案。予約可否と時間帯まで確認し「ポップにするか→します」と意思決定を主導。"
23,ZS,1,A,Moderate,Moderate,自分から「モロッコ料理の台所 エンリケマルエコス」を1度提示し、その後はCの提示案に対し「後ろ２つちょうど良さそう」「どっちかというとポップ気になる」と軽く好みを述べる程度で強くは押していない。
23,ZS,1,B,Moderate,Moderate,「根津のマプール」を提示したが価格面で自ら引き、以降はCの候補（ポップ／ASA虎）への好みを表明（「ポップとあさとら推しです」）しつつ提案回数・主張は過度ではない。
23,ZS,1,C,Strong,Moderate,候補を複数（ポップ、ASA虎）提示し、予算設定や日曜営業条件の提示、空席確認まで主体的に進行。「ポップにするか」「します」と最終決定を主導した。
23,ZS,2,A,Moderate,Moderate,Proposed one option (モロッコ料理の台所 エンリケマルエコス) and later expressed a mild preference toward ポップ. Did not insist and stayed flexible on time.
23,ZS,2,B,Moderate,Moderate,Suggested マ プール but withdrew due to price; later voiced preference for ポップ and 浅草ASA虎 but did not push strongly. Active but not insistent.
23,ZS,2,C,Strong,Moderate,"Drove option generation with two concrete, available choices (ポップ/浅草ASA虎), set budget, checked Sunday/availability, proposed finalizing and times. Clear leading role."
23,ZS,3,A,Moderate,Moderate,A proposed one restaurant early (エンリケマルエコス) and later expressed a mild preference for ポップ (“どっちかというとポップ気になる”) but did not push strongly or repeatedly.
23,ZS,3,B,Moderate,Moderate,"B suggested マプール but withdrew due to price, then stated preferences for ポップ and 浅草ASA虎 without insisting. Multiple remarks of liking options but no forceful push."
23,ZS,3,C,Strong,Moderate,"C set constraints (日曜営業/予算5000円), proposed two concrete options with details (ポップ/浅草ASA虎), checked reservations, and steered the group to decide on ポップ."
23,ZS,4,A,Moderate,Moderate,最初に「エンリケマルエコス」を一度提案し、その後は後出しの2店（ポップ／ASA虎）が良さそう、ポップが気になる程度に控えめに示した。強くは押していないが、明確な嗜好は述べている。
23,ZS,4,B,Strong,Moderate,「マプール」を挙げつつ価格理由で自ら撤回。その後は小洒落た単品と日本酒が好きと嗜好を強く表明し、ポップ／ASA虎推し、最終的に『したい』『日本酒飲もう』『決定』と強い前向き表現で方向づけた。
23,ZS,4,C,Strong,Moderate,日曜営業・予算5000円という枠組みを提示しつつ、具体的に『ポップ』『浅草ASA虎』を提案。予約可否の確認や時間帯提示、最終的に『ポップにするか→します』と決定へ主導した。
23,ZS,5,A,Moderate,Moderate,自身で『モロッコ料理の台所 エンリケマルエコス』を一度提案し、その後『どっちかというとポップ気になる』と軽い嗜好を示すが強い主張はしない。時間・場所にも柔軟。
23,ZS,5,B,Strong,Moderate,『根津のマプール気になってた』と提案→高いので撤回しつつ、『ポップ』『あさとら推し』など好みを何度も明言し、『したい』『決定』など強い賛成表明で方向付けにも関与。
23,ZS,5,C,Strong,Moderate,『日曜営業のとこ』『予算5000円』など条件設定し、『ポップ』『浅草ASA虎』を具体提案。予約可否も確認済みで『ポップにするか→します』と最終案内と時間調整まで主導。
37,ND,1,A,Moderate,Moderate,自身の希望として「おれは新龍門」と明示。ただし強い主張や繰り返しの推しはなく、候補リンク提示も中立的。
37,ND,1,B,Moderate,Moderate,投票で「縁」と明言し、「お酒たくさんあるらしいですよ」「日本酒」と利点を補足。ただし強く押し切る表現や繰り返しはない。
37,ND,1,C,Moderate,Moderate,「山崎が飲めるぞ」と新龍門の魅力を示しつつ、投票では「縁」。明確な嗜好表明はあるが、強い固執は見られない。
37,ND,1,D,Moderate,Moderate,候補としてKAMIKATZ TAPROOMのリンク提示、投票で「マツヨシ」と希望表明。ただし「多数決〜」と合意形成を優先し、強硬な主張はしない。
37,ND,2,A,Moderate,Moderate,店候補リンクを2件（縁・松好）提示し、その後に自分の第一希望として「新龍門」を一度だけ表明。強く押しはせず、全体の合意形成を促進。
37,ND,2,B,Moderate,Moderate,店候補として「羅針盤」のリンクを提示し、その後は「縁」に賛成しつつ日本酒が多い等の補足情報で後押し。強い固執はない。
37,ND,2,C,Moderate,Moderate,「新龍門」のリンクを提示（“山崎が飲める”と魅力付け）し、投票では「縁」を選択。自己主張はあるが押し切りはしない。
37,ND,2,D,Moderate,Moderate,「RISE & WIN…」のリンク提示と、自分の投票として「マツヨシ」を明言。さらに“ラボから近いほうがいい”という場所制約も提起し議論に影響。ただし多数決に従い強硬ではない。
37,ND,3,A,Moderate,Moderate,明確に「おれは新龍門」と自身の希望を一度表明。ただし強く主張せず、最終的には多数決に従う姿勢。初期に候補リンクを共有するも特定候補の強い推しはしない。
37,ND,3,B,Moderate,Moderate,自身で「羅針盤」のリンクを提示し、その後は「縁」に投票。複数候補を出すが強い固執はなく、情報提供に留める。
37,ND,3,C,Moderate,Moderate,「新龍門」のリンクを共有しつつ、投票では「縁」を選択。希望表明はあるが強い主張はしない。
37,ND,3,D,Moderate,Moderate,「KAMIKATZ TAPROOM」のリンク提示と「マツヨシ」に投票、さらに『ラボから近いほうがいい』という制約を提示。ただし最終的に多数決に従い強い固執は見せない。
37,ND,4,A,Moderate,Moderate,"Shared two candidate links (縁と松好) and later stated a personal vote for 新龍門, but framed the process around voting and did not insist."
37,ND,4,B,Moderate,Moderate,Proposed 羅針盤 via link and later voted for 縁; contributed info about drinks but did not push strongly.
37,ND,4,C,Moderate,Moderate,Proposed 新龍門 with an appeal to available whisky and later voted for 縁; tone remained neutral.
37,ND,4,D,Moderate,Moderate,Shared KAMIKATZ link and declared preference for 松好 in the vote; added a location constraint but deferred to majority.
37,ND,5,A,Moderate,Moderate,自分の希望として「おれは新龍門」と一度明確に述べたが、強く押し通さず投票や多数決に委ねた。
37,ND,5,B,Moderate,Moderate,候補リンク（羅針盤）を提示し、その後は「縁」に投票・情報提供。特定候補の強い主張はなく、ほどよく提案。
37,ND,5,C,Moderate,Moderate,候補リンク（新龍門）を提示し魅力を補足しつつ、その後は「縁」に投票。主張はあるが強くはない。
37,ND,5,D,Moderate,Moderate,候補リンク（KAMIKATZ）を提示し、投票は「マツヨシ」。場所制約も提起したが、最終的に多数決に従い強硬ではない。
37,CoT,1,A,Moderate,Moderate,店リンクを2件提示（縁・松好）し、自分の希望（新龍門）も一度明言。ただ強くは押さず、進行役に徹したため。
37,CoT,1,B,Moderate,Moderate,羅針盤を提示し、投票では縁を選択。日本酒の豊富さなど情報補足もしたが、強い主張や繰り返しの押しはない。
37,CoT,1,C,Moderate,Moderate,新龍門（山崎が飲める）を提示しつつ、その後の投票は縁を選択。提案はするが強い固執はない。
37,CoT,1,D,Moderate,Moderate,KAMIKATZを提示し、投票では松好を選択。ただし場所制約（ラボ近く）を再提示し、強くはこだわらない。
37,CoT,2,A,Moderate,Moderate,候補リンク（縁・松好）を共有しつつ、自分の第一希望として「おれは新龍門」と一度だけ明確化。強くは押さず、議論を促す役割。
37,CoT,2,B,Moderate,Moderate,自分の候補（羅針盤）リンクを提示し、その後は多数決で「縁」に投票。縁の日本酒の充実を補足して後押しするが、強い固執はない。
37,CoT,2,C,Moderate,Moderate,「山崎が飲めるぞ」と魅力を添えて新龍門リンクを提示。その後の投票では「縁」を選択し、強い主張はしない。
37,CoT,2,D,Moderate,Moderate,KAMIKATZのリンク提示と自分の第一希望「マツヨシ」を表明。あわせて“ラボから近い”という立地制約を提起するが、最終的には多数決に従う。
37,CoT,3,A,Moderate,Moderate,自分の希望として「新龍門」を1回明言。候補リンクも共有したが特定店への強い固執はなく、多数決に委ねる姿勢。
37,CoT,3,B,Moderate,Moderate,投票先として「縁」を明言し、日本酒が豊富という補足で推したが、強い主張や繰り返しの押しはない。
37,CoT,3,C,Moderate,Moderate,「山崎が飲めるぞ」と新龍門の魅力を提示しつつ、投票は「縁」と表明。提案はあるが強くは押していない。
37,CoT,3,D,Moderate,Moderate,リンクでTAPROOMを提案後に距離制約で撤回し、投票は「松好」。複数示すが強硬ではなく状況に合わせて柔軟。
37,CoT,4,A,Moderate,Moderate,店リンクを2件提示し、個人の第一希望（新龍門）を一度表明。多数決を尊重し強い推しはしない。
37,CoT,4,B,Moderate,Moderate,羅針盤を提案しつつ、最終的には縁を推す根拠（日本酒が多い）を補足。ただし執拗な主張はない。
37,CoT,4,C,Moderate,Moderate,新龍門のリンクを共有し、投票では縁に明確に賛成。主張回数は少なめ。
37,CoT,4,D,Moderate,Moderate,KAMIKATZを提案し、第一希望は松好と明言。ただし場所制約を挙げつつ強い拘りは示さない。
37,CoT,5,A,Moderate,Moderate,店リンクを2件提示（縁・松好）し、個人の第一希望は「新龍門」と明言。ただし強くは押さず、多数決と条件調整を優先。
37,CoT,5,B,Moderate,Moderate,候補として「羅針盤」のリンクを提示しつつ、投票は「縁」。日本酒の豊富さなど情報提供で後押しするが、強い主張はしない。
37,CoT,5,C,Moderate,Moderate,「新龍門」のリンクを“山崎が飲める”という魅力とともに紹介。ただし投票は「縁」で、自己主張は控えめ。
37,CoT,5,D,Moderate,Moderate,「RISE & WIN」を提示しつつ、第一希望は「マツヨシ」。ただし “ラボから近い”という場所制約を考慮して引き、強い固執は見せない。
37,ZS,1,A,Moderate,Moderate,候補のリンクを2件提示しつつ、自分の好みは「新龍門」と一度だけ表明。強い主張や繰り返しの押しはなく、多数決を促した。
37,ZS,1,B,Moderate,Moderate,候補リンク（羅針盤）を一つ提示し、自身の投票は「縁」と一度だけ表明。追加で日本酒の情報を補足したが、強い推しはない。
37,ZS,1,C,Moderate,Moderate,「新龍門」のリンクを“山崎が飲める”と魅力付けして提示。その後の投票は「縁」に一度だけ。強い固執は見られない。
37,ZS,1,D,Moderate,Moderate,KAMIKATZ TAPROOMのリンクを提示し、投票は「松好」と一度だけ。場所制約に気づいて引き下がり、強い主張はしていない。
37,ZS,2,A,Moderate,Moderate,候補店リンクを2件提示しつつ、自身の第一希望として「新龍門」を1回だけ表明。強くは主張せず状況整理に回った。
37,ZS,2,B,Moderate,Moderate,自分の候補（羅針盤）リンクを出し、その後「縁」を推しつつ日本酒が多い等の補足情報を提供。ただし強い固執はなし。
37,ZS,2,C,Moderate,Moderate,「新龍門」のリンクを“山崎が飲める”と魅力付けして提示したが、最終的な第一希望は「縁」と表明。提案はするが主張は控えめ。
37,ZS,2,D,Moderate,Moderate,自分の候補リンク（KAMIKATZ）を出し、第一希望は「松好」と明言。加えて“ラボから近いほうが良い”という条件を提示するが、強硬な押しはしない。
37,ZS,3,A,Moderate,Moderate,自分の好みとして「新龍門」を一度明言し、候補リンクも共有したが、強く主張せず多数決や条件整備を優先。
37,ZS,3,B,Moderate,Moderate,「羅針盤」をリンクで提案し、その後は「縁」に投票。日本酒が多い等の補足はしたが、強い押しはない。
37,ZS,3,C,Moderate,Moderate,「新龍門」リンクを共有し“山崎が飲める”と魅力づけをしたが、最終的には「縁」に投票し強い固執は見せない。
37,ZS,3,D,Moderate,Moderate,「RISE & WIN」をリンクで提示し、投票では「松好」を選好。ただし場所制約を挙げた以外は強い主張はせず調整的。
37,ZS,4,A,Moderate,Moderate,候補リンクを提示しつつ、自分の好みとして「おれは新龍門」と一度だけ明言。強く押しはしない。
37,ZS,4,B,Moderate,Moderate,羅針盤のリンクを出し、その後は「縁」を好みとして表明し日本酒が多い等の補足で後押し。ただし執拗な主張はない。
37,ZS,4,C,Moderate,Moderate,新龍門のリンクを共有しつつ、「縁」を投票で選好。提案はするが強くは押さない。
37,ZS,4,D,Moderate,Moderate,KAMIKATZのリンク提示後、「マツヨシ」を投票で選好。場所の制約を提示するが、特定店への強い固執はない。
37,ZS,5,A,Moderate,Moderate,個人の本命として「新龍門」を一度明示。店リンクも2件提示したが、強く押しはせず、多数決を促している。
37,ZS,5,B,Moderate,Moderate,「羅針盤」のリンクを提示し、投票では「縁」を支持。複数回の強い主張はなく、情報提供に留まる。
37,ZS,5,C,Moderate,Moderate,「新龍門」を“山崎が飲める”と推してリンク提示。投票は「縁」。執着は見せず提案は控えめ。
37,ZS,5,D,Moderate,Moderate,KAMIKATZのリンク提示、投票は「松好」。加えて“ラボから近いほうがいい”という条件を出すが、店の主張自体は強くない。
36,ND,1,A,Moderate,Moderate,自店候補としてIZAKAYA P/manを提示したが強くは推さず、その後は流れに乗ってビール店に賛同。
36,ND,1,B,Moderate,Moderate,魚真 渋谷店を1件提示したのみで強い主張はせず、以後は合意形成に同調。
36,ND,1,C,Moderate,Moderate,韓の台所 別邸を1件提示したが、その後はビール推しに素早く同調。
36,ND,1,D,Strong,Moderate,当初もんごろーやを提示後、「やっぱこっちで」とクラフトビールタップを押し直し。「ビール飲みたい」「本拠地から近い」など根拠を示しつつ主導。
36,ND,1,E,Weak,Moderate,候補を2件列挙したが「どちらでも可」と述べ、自身の強い嗜好は示さなかった。
36,ND,2,A,Moderate,Moderate,店候補としてIZAKAYA P/man（居酒屋ピーマン）のリンクを提示し、進行役として「決めましょう」「1221で」など主導したが、店の選定では「ビールで！」と最終的に他者の提案に乗った。強い固執はない。
36,ND,2,B,Moderate,Moderate,魚真 渋谷店（うおしん）のリンクを出しつつ、「ビール飲みたい」と嗜好も示したが、「また今度で」と自分案に固執しない。
36,ND,2,C,Moderate,Moderate,韓の台所 別邸（ハンノダイドコロベッテイ）のリンクを提示。ただし強く推す発言はなく、時間調整を優先して柔軟に対応。店決定では「ビールで」と同調。
36,ND,2,D,Strong,Moderate,複数候補を挙げた上で「やっぱこっちで」と明確にクラフトビールタップ グリル＆キッチン 渋谷を指名。「ビール飲みたい」「本拠地から近いし」と理由付けもし、流れを実質的に主導。
36,ND,2,E,Moderate,Moderate,USHIHACHI 渋谷店とCRAFT CHEESE MARKET 渋谷駅前店の2案を提示したが、以後は強い主張をせず。
36,ND,3,A,Moderate,Moderate,時間の希望（夜、21日希望）と自分の候補（IZAKAYA P/man）を出したが、強く主張せず最終的にビール案に即同調。
36,ND,3,B,Moderate,Moderate,自分の候補（魚真 渋谷店）を1件提示したが、強い推しはなく、その後はビール志向に乗った。
36,ND,3,C,Moderate,Moderate,自分の候補（韓の台所 別邸）を提示。時間案（21時開始）も出したが、店選びでは強い固執なし。
36,ND,3,D,Strong,Moderate,最初に『もんごろーや』を出しつつ、『やっぱこっちで』とクラフトビールタップへ明確に切替え。『ビール飲みたい』『本拠地から近い』など理由を添えて主導。
36,ND,3,E,Moderate,Moderate,自分の候補を2件提示したが、その後は特段の強い推しはせず柔軟。
36,ND,4,A,Moderate,Moderate,自分の候補としてIZAKAYA P/manを提示し、日程・時間の希望（21が良い、21時開始OK）も出したが、強く主張せず最終的にビール店へすぐに乗り換えた。
36,ND,4,B,Moderate,Moderate,魚真 渋谷店を提案し、「ビール飲みたい」と嗜好も表明。ただし強い押しはなく、流れに乗って最終候補へ合流。
36,ND,4,C,Moderate,Moderate,韓の台所 別邸を1件提示し、開始時刻の条件も出したが、店選びでは強い固執なし。
36,ND,4,D,Strong,Moderate,もんごろーやを出した後に『やっぱこっちで』と最終候補（クラフトビールタップ）を改めて提示し、『ビール飲みたい』『本拠地から近い』など強い方向付けを行い、議論を主導。
36,ND,4,E,Moderate,Moderate,2件（USHIHACHI、CRAFT CHEESE MARKET）を提示したが、のちに『いや、ビールで』と最終案へ迅速に寄せた。
36,ND,5,A,Moderate,Moderate,自身の候補としてIZAKAYA P/manのリンクを提示し、推薦理由（知人のおすすめ）にも触れたが、強くは推さず最終的にビール店へあっさり転換。
36,ND,5,B,Moderate,Moderate,魚真のリンクを出しつつ、「ビール飲みたい」とDの方向に同調し、Aの候補に対しては「また今度で」と軽く方向転換を促した。
36,ND,5,C,Weak,Moderate,韓の台所のリンクは提示したがその後は強く主張せず、時間調整と合意に専念。最終的に「ビールで」と追随。
36,ND,5,D,Strong,Moderate,自分の候補（もんごろーや）を出した後、「やっぱこっちで」とクラフトビールタップを明示し、繰り返しビール志向と立地理由を提示して流れを主導。
36,ND,5,E,Moderate,Moderate,2件のリンク（USHIHACHI、CRAFT CHEESE MARKET）を提示したが、最終局面では「いや、ビールで」と明確に方向付け、ただし執拗な主張はしなかった。
36,CoT,1,A,Moderate,Moderate,自店候補（居酒屋ピーマン）を1回提示し、個人的に行ってみたい意向を述べたが強くは押さず。
